date,camera,video,timestamp,species,count,site
5.5,1,GH010055.MP4,00:00-00:10,刺尾鱼1,15,美济礁
5.5,1,GH010055.MP4,00:00-00:10,栉齿刺尾鱼,2,美济礁
5.5,1,GH010055.MP4,00:00-00:10,刺盖拟花鮨,1,美济礁
5.5,1,GH010055.MP4,00:00-00:10,双斑光鳃鱼,5,美济礁
5.5,1,GH010055.MP4,00:00-00:10,未知1,7,美济礁
5.5,1,GH010055.MP4,00:00-00:10,未知2,1,美济礁
5.5,1,GH010055.MP4,00:00-00:10,腋斑普提鱼,1,美济礁
5.5,1,GH010055.MP4,00:00-00:10,未知3,1,美济礁
5.5,1,GH010055.MP4,00:00-00:10,珠蝴蝶鱼,1,美济礁
5.5,1,GH010055.MP4,00:00-00:10,黑边角鳞鲀,1,美济礁
5.5,1,GH010055.MP4,00:00-00:10,隆背笛鲷,1,美济礁
5.5,1,GH010055.MP4,00:00-00:10,多鳞霞蝶鱼,1,美济礁
5.5,1,GH010055.MP4,00:10-00:20,刺尾鱼1,7,美济礁
5.5,1,GH010055.MP4,00:10-00:20,蝴蝶鱼1,1,美济礁
5.5,1,GH010055.MP4,00:10-00:20,黑边角鳞鲀,1,美济礁
5.5,1,GH010055.MP4,00:10-00:20,鹦嘴鱼1,1,美济礁
5.5,1,GH010055.MP4,00:10-00:20,格纹海猪鱼,1,美济礁
5.5,1,GH010055.MP4,00:10-00:20,刺尾鱼2,2,美济礁
5.5,1,GH010055.MP4,00:10-00:20,日本刺尾鱼,2,美济礁
5.5,1,GH010055.MP4,00:10-00:20,镰鱼,1,美济礁
5.5,1,GH010055.MP4,00:10-00:20,双斑光鳃鱼,1,美济礁
5.5,1,GH010055.MP4,00:10-00:20,未知5,1,美济礁
5.5,1,GH010055.MP4,00:10-00:20,模糊,27,美济礁
5.5,1,GH010055.MP4,00:20-00:30,钝头锦鱼,1,美济礁
5.5,1,GH010055.MP4,00:20-00:30,双斑光鳃鱼,2,美济礁
5.5,1,GH010055.MP4,00:20-00:30,隆头鱼1,1,美济礁
5.5,1,GH010055.MP4,00:20-00:30,未知6,1,美济礁
5.5,1,GH010055.MP4,00:20-00:30,未知5,1,美济礁
5.5,1,GH010055.MP4,00:20-00:30,栉齿刺尾鱼,1,美济礁
5.5,1,GH010055.MP4,00:20-00:30,珠蝴蝶鱼,1,美济礁
5.5,1,GH010055.MP4,00:20-00:30,模糊,7,美济礁
5.5,1,GH010055.MP4,00:30-00:40,镰鱼,1,美济礁
5.5,1,GH010055.MP4,00:30-00:40,刺尾鱼1,12,美济礁
5.5,1,GH010055.MP4,00:30-00:40,日本刺尾鱼,2,美济礁
5.5,1,GH010055.MP4,00:30-00:40,模糊,26,美济礁
5.5,1,GH010055.MP4,00:30-00:40,腋斑普提鱼,1,美济礁
5.5,1,GH010055.MP4,00:30-00:40,隆背笛鲷,1,美济礁
5.5,1,GH010055.MP4,00:30-00:40,未知7,7,美济礁
5.5,1,GH010055.MP4,00:30-00:40,裂唇鱼,3,美济礁
5.5,1,GH010055.MP4,00:30-00:40,双斑光鳃鱼,11,美济礁
5.5,1,GH010055.MP4,00:30-00:40,钝头锦鱼,2,美济礁
5.5,1,GH010055.MP4,00:40-00:50,双斑光鳃鱼,5,美济礁
5.5,1,GH010055.MP4,00:40-00:50,雀鲷1,19,美济礁
5.5,1,GH010055.MP4,00:40-00:50,裂唇鱼,5,美济礁
5.5,1,GH010055.MP4,00:40-00:50,纵纹锦鱼,2,美济礁
5.5,1,GH010055.MP4,00:40-00:50,刺尾鱼1,2,美济礁
5.5,1,GH010055.MP4,00:40-00:50,钝头锦鱼,1,美济礁
5.5,1,GH010055.MP4,00:40-00:50,栉齿刺尾鱼,6,美济礁
5.5,1,GH010055.MP4,00:40-00:50,日本刺尾鱼,1,美济礁
5.5,1,GH010055.MP4,00:40-00:50,镰鱼,1,美济礁
5.5,1,GH010055.MP4,00:40-00:50,未知8,8,美济礁
5.5,1,GH010055.MP4,00:50-01:00,刺尾鱼1,8,美济礁
5.5,1,GH010055.MP4,00:50-01:00,日本刺尾鱼,5,美济礁
5.5,1,GH010055.MP4,00:50-01:00,双斑光鳃鱼,12,美济礁
5.5,1,GH010055.MP4,00:50-01:00,雀鲷1,6,美济礁
5.5,1,GH010055.MP4,00:50-01:00,姬拟唇鱼,1,美济礁
5.5,1,GH010055.MP4,00:50-01:00,纵纹锦鱼,1,美济礁
5.5,1,GH010055.MP4,00:50-01:00,未知8,14,美济礁
5.5,1,GH010055.MP4,00:50-01:00,栉齿刺尾鱼,3,美济礁
5.5,1,GH010055.MP4,00:50-01:00,模糊,18,美济礁
5.5,1,GH010055.MP4,00:50-01:00,鹦嘴鱼2,1,美济礁
5.5,1,GH010055.MP4,00:50-01:00,单带尖唇鱼,1,美济礁
5.5,1,GH010055.MP4,00:50-01:00,细斑前孔鲀,1,美济礁
5.5,1,GH010055.MP4,00:50-01:00,鲹科1,2,美济礁
5.5,1,GH010055.MP4,00:50-01:00,镰鱼,1,美济礁
5.5,1,GH010055.MP4,00:50-01:00,镜斑蝴蝶鱼,1,美济礁
5.5,1,GH010055.MP4,00:50-01:00,低鳍鮀,2,美济礁
5.5,1,GH010055.MP4,00:50-01:00,杂色尖嘴鱼,1,美济礁
5.5,1,GH010055.MP4,00:50-01:00,八带拟唇鱼,1,美济礁
5.5,1,GH010055.MP4,01:00-01:10,黑斑盘雀鲷,1,美济礁
5.5,1,GH010055.MP4,01:00-01:10,镜斑蝴蝶鱼,1,美济礁
5.5,1,GH010055.MP4,01:00-01:10,双斑光鳃鱼,4,美济礁
5.5,1,GH010055.MP4,01:00-01:10,未知8,1,美济礁
5.5,1,GH010055.MP4,01:00-01:10,未知4,1,美济礁
5.5,1,GH010055.MP4,01:00-01:10,八带拟唇鱼,1,美济礁
5.5,1,GH010055.MP4,01:00-01:10,栉齿刺尾鱼,1,美济礁
5.5,1,GH010055.MP4,01:00-01:10,刺尾鱼1,1,美济礁
5.5,1,GH010055.MP4,01:00-01:10,钝头锦鱼,1,美济礁
5.5,1,GH010055.MP4,01:10-01:20,日本刺尾鱼,2,美济礁
5.5,1,GH010055.MP4,01:10-01:20,钝头锦鱼,1,美济礁
5.5,1,GH010055.MP4,01:10-01:20,刺尾鱼1,3,美济礁
5.5,1,GH010055.MP4,01:10-01:20,双斑光鳃鱼,5,美济礁
5.5,1,GH010055.MP4,01:10-01:20,栉齿刺尾鱼,1,美济礁
5.5,1,GH010055.MP4,01:10-01:20,雀鲷1,2,美济礁
5.5,1,GH010055.MP4,01:20-01:30,黑边角鳞鲀,1,美济礁
5.5,1,GH010055.MP4,01:20-01:30,双斑光鳃鱼,2,美济礁
5.5,1,GH010055.MP4,01:20-01:30,雀鲷1,3,美济礁
5.5,1,GH010055.MP4,01:20-01:30,模糊,6,美济礁
5.5,1,GH010055.MP4,01:20-01:30,黑带稀棘鳚,1,美济礁
5.5,1,GH010055.MP4,01:30-01:40,镜斑蝴蝶鱼,2,美济礁
5.5,1,GH010055.MP4,01:30-01:40,裂唇鱼,4,美济礁
5.5,1,GH010055.MP4,01:30-01:40,刺尾鱼1,7,美济礁
5.5,1,GH010055.MP4,01:30-01:40,姬拟唇鱼,1,美济礁
5.5,1,GH010055.MP4,01:30-01:40,钝头鹦嘴鱼,2,美济礁
5.5,1,GH010055.MP4,01:30-01:40,小鼻绿鹦嘴鱼,1,美济礁
5.5,1,GH010055.MP4,01:30-01:40,双斑光鳃鱼,10,美济礁
5.5,1,GH010055.MP4,01:30-01:40,日本刺尾鱼,1,美济礁
5.5,1,GH010055.MP4,01:30-01:40,双带普提鱼,1,美济礁
5.5,1,GH010055.MP4,01:30-01:40,双色裂唇鱼,1,美济礁
5.5,1,GH010055.MP4,01:30-01:40,单列齿鲷,1,美济礁
5.5,1,GH010055.MP4,01:30-01:40,模糊,20,美济礁
5.5,1,GH010055.MP4,01:30-01:40,腋斑普提鱼,1,美济礁
5.5,1,GH010055.MP4,01:30-01:40,棕吻鹦嘴鱼,2,美济礁
5.5,1,GH010055.MP4,01:30-01:40,隆背笛鲷,3,美济礁
5.5,1,GH010055.MP4,01:30-01:40,黑边角鳞鲀,1,美济礁
5.5,1,GH010055.MP4,01:30-01:40,未知10,1,美济礁
5.5,1,GH010055.MP4,01:40-01:50,日本刺尾鱼,4,美济礁
5.5,1,GH010055.MP4,01:40-01:50,刺尾鱼1,11,美济礁
5.5,1,GH010055.MP4,01:40-01:50,棘尾前孔鲀,3,美济礁
5.5,1,GH010055.MP4,01:40-01:50,黄尾刺尾鱼,3,美济礁
5.5,1,GH010055.MP4,01:40-01:50,雀鲷1,2,美济礁
5.5,1,GH010055.MP4,01:40-01:50,模糊,29,美济礁
5.5,1,GH010055.MP4,01:40-01:50,黑带鳞鳍梅鲷,23,美济礁
5.5,1,GH010055.MP4,01:40-01:50,黑尻鲹,1,美济礁
5.5,1,GH010055.MP4,01:40-01:50,双斑光鳃鱼,6,美济礁
5.5,1,GH010055.MP4,01:40-01:50,黑边角鳞鲀,3,美济礁
5.5,1,GH010055.MP4,01:40-01:50,镰鱼,2,美济礁
5.5,1,GH010055.MP4,01:40-01:50,单列齿鲷,1,美济礁
5.5,1,GH010055.MP4,01:40-01:50,裂唇鱼,1,美济礁
5.5,1,GH010055.MP4,01:40-01:50,颊吻鼻鱼,2,美济礁
5.5,1,GH010055.MP4,01:40-01:50,未知9,1,美济礁
5.5,1,GH010055.MP4,01:40-01:50,隆背笛鲷,3,美济礁
5.5,1,GH010055.MP4,01:40-01:50,腋斑普提鱼,2,美济礁
5.5,1,GH010055.MP4,01:40-01:50,镜斑蝴蝶鱼,2,美济礁
5.5,1,GH010055.MP4,01:40-01:50,栉齿刺尾鱼,2,美济礁
5.5,1,GH010055.MP4,01:40-01:50,鹦嘴鱼3,1,美济礁
5.5,1,GH010055.MP4,01:50-02:00,刺尾鱼1,4,美济礁
5.5,1,GH010055.MP4,01:50-02:00,钝头锦鱼,5,美济礁
5.5,1,GH010055.MP4,01:50-02:00,雀鲷1,23,美济礁
5.5,1,GH010055.MP4,01:50-02:00,裂唇鱼,1,美济礁
5.5,1,GH010055.MP4,01:50-02:00,金头金翅雀鲷,2,美济礁
5.5,1,GH010055.MP4,01:50-02:00,刺尾鱼,3,美济礁
5.5,1,GH010055.MP4,01:50-02:00,模糊,25,美济礁
5.5,1,GH010055.MP4,01:50-02:00,横带厚唇鱼,1,美济礁
5.5,1,GH010055.MP4,01:50-02:00,项斑蝴蝶鱼,2,美济礁
5.5,1,GH010055.MP4,01:50-02:00,双斑光鳃鱼,8,美济礁
5.5,1,GH010055.MP4,01:50-02:00,尾纹九棘鲈,1,美济礁
5.5,1,GH010055.MP4,01:50-02:00,黑带稀棘鳚,1,美济礁
5.5,1,GH010055.MP4,01:50-02:00,镰鱼,1,美济礁
5.5,1,GH010055.MP4,01:50-02:00,未知11,1,美济礁
5.5,1,GH010055.MP4,01:50-02:00,鹦嘴鱼4,1,美济礁
5.5,1,GH010055.MP4,02:00-02:10,雀鲷1,11,美济礁
5.5,1,GH010055.MP4,02:00-02:10,钝头锦鱼,6,美济礁
5.5,1,GH010055.MP4,02:00-02:10,裂唇鱼,2,美济礁
5.5,1,GH010055.MP4,02:00-02:10,刺尾鱼1,2,美济礁
5.5,1,GH010055.MP4,02:00-02:10,双斑光鳃鱼,7,美济礁
5.5,1,GH010055.MP4,02:00-02:10,模糊,6,美济礁
5.5,1,GH010055.MP4,02:00-02:10,未知12,1,美济礁
5.5,1,GH010055.MP4,02:00-02:10,华丽蝴蝶鱼,2,美济礁
5.5,1,GH010055.MP4,02:00-02:10,锦鱼1,1,美济礁
5.5,1,GH010055.MP4,02:00-02:10,刺尾鱼2,2,美济礁
5.5,1,GH010055.MP4,02:10-02:20,栉齿刺尾鱼,13,美济礁
5.5,1,GH010055.MP4,02:10-02:20,纵纹锦鱼,1,美济礁
5.5,1,GH010055.MP4,02:10-02:20,钝头锦鱼,4,美济礁
5.5,1,GH010055.MP4,02:10-02:20,尾纹九棘鲈,1,美济礁
5.5,1,GH010055.MP4,02:10-02:20,黑带稀棘鳚,1,美济礁
5.5,1,GH010055.MP4,02:10-02:20,雀鲷1,1,美济礁
5.5,1,GH010055.MP4,02:10-02:20,珠蝴蝶鱼,1,美济礁
5.5,1,GH010055.MP4,02:10-02:20,杂色尖嘴鱼,1,美济礁
5.5,1,GH010055.MP4,02:10-02:20,未知13,1,美济礁
5.5,1,GH010055.MP4,02:10-02:20,日本刺尾鱼,2,美济礁
5.5,1,GH010055.MP4,02:10-02:20,暗色刺尾鱼,1,美济礁
5.5,1,GH010055.MP4,02:10-02:20,黑边角鳞鲀,1,美济礁
5.5,1,GH010055.MP4,02:10-02:20,模糊,17,美济礁
5.5,1,GH010055.MP4,02:10-02:20,华丽蝴蝶鱼,1,美济礁
5.5,1,GH010055.MP4,02:10-02:20,绿唇鹦嘴鱼,1,美济礁
5.5,1,GH010055.MP4,02:10-02:20,刺尾鱼1,3,美济礁
5.5,1,GH010055.MP4,02:10-02:20,鹦嘴鱼5,5,美济礁
5.5,1,GH010055.MP4,02:10-02:20,尾斑绿鹦嘴鱼,4,美济礁
5.5,1,GH010055.MP4,02:20-02:30,杂色鹦嘴鱼,1,美济礁
5.5,1,GH010055.MP4,02:20-02:30,栉齿刺尾鱼,9,美济礁
5.5,1,GH010055.MP4,02:20-02:30,纵纹锦鱼,4,美济礁
5.5,1,GH010055.MP4,02:20-02:30,华丽蝴蝶鱼,1,美济礁
5.5,1,GH010055.MP4,02:20-02:30,刺尾鱼,6,美济礁
5.5,1,GH010055.MP4,02:20-02:30,鹦嘴鱼5,1,美济礁
5.5,1,GH010055.MP4,02:20-02:30,鞍斑锦鱼,1,美济礁
5.5,1,GH010055.MP4,02:20-02:30,日本刺尾鱼,1,美济礁
5.5,1,GH010055.MP4,02:20-02:30,模糊,5,美济礁
5.5,1,GH010055.MP4,02:30-02:40,未知14,1,美济礁
5.5,1,GH010055.MP4,02:30-02:40,隆背笛鲷,27,美济礁
5.5,1,GH010055.MP4,02:30-02:40,绿唇鹦嘴鱼,2,美济礁
5.5,1,GH010055.MP4,02:30-02:40,栉齿刺尾鱼,5,美济礁
5.5,1,GH010055.MP4,02:30-02:40,刺尾鱼1,6,美济礁
5.5,1,GH010055.MP4,02:30-02:40,模糊,12,美济礁
5.5,1,GH010055.MP4,02:30-02:40,小鼻绿鹦嘴鱼,1,美济礁
5.5,1,GH010055.MP4,02:30-02:40,叉纹蝴蝶鱼,3,美济礁
5.5,1,GH010055.MP4,02:30-02:40,日本刺尾鱼,3,美济礁
5.5,1,GH010055.MP4,02:30-02:40,钝头锦鱼,1,美济礁
5.5,1,GH010055.MP4,02:30-02:40,双斑光鳃鱼,5,美济礁
5.5,1,GH010055.MP4,02:30-02:40,棘尾前孔鲀,1,美济礁
5.5,1,GH010055.MP4,02:30-02:40,镰鱼,1,美济礁
5.5,1,GH010055.MP4,02:30-02:40,刺尾鱼,8,美济礁
5.5,1,GH010055.MP4,02:30-02:40,珠蝴蝶鱼,1,美济礁
5.5,1,GH010055.MP4,02:30-02:40,紫红拟花鮨,1,美济礁
5.5,1,GH010055.MP4,02:30-02:40,纵纹锦鱼,2,美济礁
5.5,1,GH010055.MP4,02:30-02:40,未知16,5,美济礁
5.5,1,GH010055.MP4,02:40-02:50,双斑光鳃鱼,10,美济礁
5.5,1,GH010055.MP4,02:40-02:50,钝头锦鱼,3,美济礁
5.5,1,GH010055.MP4,02:40-02:50,尾斑绿鹦嘴鱼,1,美济礁
5.5,1,GH010055.MP4,02:40-02:50,粗唇副绯鲤,1,美济礁
5.5,1,GH010055.MP4,02:40-02:50,福氏刺尻鱼,1,美济礁
5.5,1,GH010055.MP4,02:40-02:50,日本刺尾鱼,4,美济礁
5.5,1,GH010055.MP4,02:40-02:50,未知15,1,美济礁
5.5,1,GH010055.MP4,02:40-02:50,雀鲷1,7,美济礁
5.5,1,GH010055.MP4,02:40-02:50,刺尾鱼,5,美济礁
5.5,1,GH010055.MP4,02:40-02:50,模糊,7,美济礁
5.5,1,GH010055.MP4,02:40-02:50,黑尾刺尾鱼,3,美济礁
5.5,1,GH010055.MP4,02:40-02:50,鹦嘴鱼5,1,美济礁
5.5,1,GH010055.MP4,02:40-02:50,栉齿刺尾鱼,1,美济礁
5.5,1,GH010055.MP4,02:50-03:00,栉齿刺尾鱼,10,美济礁
5.5,1,GH010055.MP4,02:50-03:00,纵纹锦鱼,3,美济礁
5.5,1,GH010055.MP4,02:50-03:00,双斑光鳃鱼,4,美济礁
5.5,1,GH010055.MP4,02:50-03:00,雀鲷1,26,美济礁
5.5,1,GH010055.MP4,02:50-03:00,颊吻鼻鱼,3,美济礁
5.5,1,GH010055.MP4,02:50-03:00,长吻镊口鱼,1,美济礁
5.5,1,GH010055.MP4,02:50-03:00,格纹蝴蝶鱼,1,美济礁
5.5,1,GH010055.MP4,02:50-03:00,模糊,8,美济礁
5.5,1,GH010055.MP4,02:50-03:00,刺尾鱼,6,美济礁
5.5,1,GH010055.MP4,02:50-03:00,绿唇鹦嘴鱼,1,美济礁
5.5,1,GH010055.MP4,02:50-03:00,鹦嘴鱼5,2,美济礁
5.5,1,GH010055.MP4,02:50-03:00,钝头锦鱼,2,美济礁
5.5,1,GH010055.MP4,02:50-03:00,刺尾鱼1,2,美济礁
5.5,1,GH010055.MP4,02:50-03:00,日本刺尾鱼,1,美济礁
5.5,1,GH010055.MP4,03:00-03:10,裂唇鱼,3,美济礁
5.5,1,GH010055.MP4,03:00-03:10,双斑光鳃鱼,2,美济礁
5.5,1,GH010055.MP4,03:00-03:10,纵纹锦鱼,1,美济礁
5.5,1,GH010055.MP4,03:00-03:10,模糊,4,美济礁
5.5,1,GH010055.MP4,03:00-03:10,栉齿刺尾鱼,3,美济礁
5.5,1,GH010055.MP4,03:00-03:10,颊吻鼻鱼,1,美济礁
5.5,1,GH010055.MP4,03:00-03:10,拟绿鹦嘴鱼,1,美济礁
5.5,1,GH010055.MP4,03:00-03:10,钝头锦鱼,2,美济礁
5.5,1,GH010055.MP4,03:00-03:10,未知17,1,美济礁
5.5,1,GH010055.MP4,03:00-03:10,刺尾鱼1,2,美济礁
5.5,1,GH010055.MP4,03:10-03:18,刺尾鱼1,4,美济礁
5.5,1,GH010055.MP4,03:10-03:18,镰鱼,1,美济礁
5.5,1,GH010055.MP4,03:10-03:18,钝头锦鱼,26,美济礁
5.5,1,GH010055.MP4,03:10-03:18,模糊,3,美济礁
5.5,1,GH010055.MP4,03:10-03:18,栉齿刺尾鱼,1,美济礁
5.5,1,GH010056.MP4,00:00-00:10,花斑拟鳞鲀,1,美济礁
5.5,1,GH010056.MP4,00:00-00:10,镰鱼,4,美济礁
5.5,1,GH010056.MP4,00:00-00:10,栉齿刺尾鱼,6,美济礁
5.5,1,GH010056.MP4,00:00-00:10,纵纹锦鱼,1,美济礁
5.5,1,GH010056.MP4,00:00-00:10,粗唇副绯鲤,1,美济礁
5.5,1,GH010056.MP4,00:00-00:10,日本刺尾鱼,1,美济礁
5.5,1,GH010056.MP4,00:00-00:10,杂色尖嘴鱼,1,美济礁
5.5,1,GH010056.MP4,00:00-00:10,姬拟唇鱼,1,美济礁
5.5,1,GH010056.MP4,00:00-00:10,雀鲷1,16,美济礁
5.5,1,GH010056.MP4,00:00-00:10,白腹凹牙豆娘鱼,1,美济礁
5.5,1,GH010056.MP4,00:00-00:10,多鳞霞蝶鱼,1,美济礁
5.5,1,GH010056.MP4,00:10-00:20,雀鲷1,24,美济礁
5.5,1,GH010056.MP4,00:10-00:20,镰鱼,4,美济礁
5.5,1,GH010056.MP4,00:10-00:20,栉齿刺尾鱼,4,美济礁
5.5,1,GH010056.MP4,00:10-00:20,尾斑绿鹦嘴鱼,3,美济礁
5.5,1,GH010056.MP4,00:10-00:20,鹦嘴鱼5,4,美济礁
5.5,1,GH010056.MP4,00:10-00:20,双斑光鳃鱼,10,美济礁
5.5,1,GH010056.MP4,00:10-00:20,刺尾鱼1,7,美济礁
5.5,1,GH010056.MP4,00:10-00:20,黑边角鳞鲀,5,美济礁
5.5,1,GH010056.MP4,00:10-00:20,隆背笛鲷,1,美济礁
5.5,1,GH010056.MP4,00:10-00:20,颊吻鼻鱼,1,美济礁
5.5,1,GH010056.MP4,00:10-00:20,日本刺尾鱼,4,美济礁
5.5,1,GH010056.MP4,00:10-00:20,斑点九棘鲈,1,美济礁
5.5,1,GH010056.MP4,00:10-00:20,钝头锦鱼,1,美济礁
5.5,1,GH010056.MP4,00:10-00:20,粗唇副绯鲤,1,美济礁
5.5,1,GH010056.MP4,00:10-00:20,横带厚唇鱼,1,美济礁
5.5,1,GH010056.MP4,00:10-00:20,缰纹多棘鳞鲀,1,美济礁
5.5,1,GH010056.MP4,00:10-00:20,模糊,2,美济礁
5.5,1,GH010056.MP4,00:10-00:20,未知19,1,美济礁
5.5,1,GH010056.MP4,00:10-00:20,绿唇鹦嘴鱼,1,美济礁
5.5,1,GH010056.MP4,00:20-00:30,钝头锦鱼,2,美济礁
5.5,1,GH010056.MP4,00:20-00:30,八带拟唇鱼,2,美济礁
5.5,1,GH010056.MP4,00:20-00:30,多鳞霞蝶鱼,8,美济礁
5.5,1,GH010056.MP4,00:20-00:30,暗色刺尾鱼,1,美济礁
5.5,1,GH010056.MP4,00:20-00:30,日本刺尾鱼,7,美济礁
5.5,1,GH010056.MP4,00:20-00:30,黑边角鳞鲀,2,美济礁
5.5,1,GH010056.MP4,00:20-00:30,栉齿刺尾鱼,9,美济礁
5.5,1,GH010056.MP4,00:20-00:30,多带副绯鲤,1,美济礁
5.5,1,GH010056.MP4,00:20-00:30,模糊,6,美济礁
5.5,1,GH010056.MP4,00:20-00:30,颊吻鼻鱼,2,美济礁
5.5,1,GH010056.MP4,00:20-00:30,刺尾鱼1,3,美济礁
5.5,1,GH010056.MP4,00:20-00:30,双斑光鳃鱼,11,美济礁
5.5,1,GH010056.MP4,00:30-00:40,主刺盖鱼,1,美济礁
5.5,1,GH010056.MP4,00:30-00:40,姬拟唇鱼,1,美济礁
5.5,1,GH010056.MP4,00:30-00:40,双斑光鳃鱼,2,美济礁
5.5,1,GH010056.MP4,00:30-00:40,雀鲷1,2,美济礁
5.5,1,GH010056.MP4,00:30-00:40,钝头锦鱼,1,美济礁
5.5,1,GH010056.MP4,00:30-00:40,绿唇鹦嘴鱼,1,美济礁
5.5,1,GH010056.MP4,00:30-00:40,模糊,4,美济礁
5.5,1,GH010056.MP4,00:40-00:50,雀鲷1,14,美济礁
5.5,1,GH010056.MP4,00:40-00:50,刺尾鱼1,5,美济礁
5.5,1,GH010056.MP4,00:40-00:50,栉齿刺尾鱼,7,美济礁
5.5,1,GH010056.MP4,00:40-00:50,多鳞霞蝶鱼,6,美济礁
5.5,1,GH010056.MP4,00:40-00:50,尾斑绿鹦嘴鱼,4,美济礁
5.5,1,GH010056.MP4,00:40-00:50,克氏新箭齿雀鲷,1,美济礁
5.5,1,GH010056.MP4,00:40-00:50,日本刺尾鱼,5,美济礁
5.5,1,GH010056.MP4,00:40-00:50,模糊,21,美济礁
5.5,1,GH010056.MP4,00:40-00:50,黑边角鳞鲀,3,美济礁
5.5,1,GH010056.MP4,00:40-00:50,隆背笛鲷,1,美济礁
5.5,1,GH010056.MP4,00:40-00:50,四线笛鲷,1,美济礁
5.5,1,GH010056.MP4,00:40-00:50,红嘴烟鲈,1,美济礁
5.5,1,GH010056.MP4,00:40-00:50,六带拟唇鱼,1,美济礁
5.5,1,GH010056.MP4,00:40-00:50,尾斑棘鳞鱼,1,美济礁
5.5,1,GH010056.MP4,00:50-01:00,雀鲷1,21,美济礁
5.5,1,GH010056.MP4,00:50-01:00,栉齿刺尾鱼,7,美济礁
5.5,1,GH010056.MP4,00:50-01:00,日本刺尾鱼,3,美济礁
5.5,1,GH010056.MP4,00:50-01:00,多鳞霞蝶鱼,12,美济礁
5.5,1,GH010056.MP4,00:50-01:00,四线笛鲷,3,美济礁
5.5,1,GH010056.MP4,00:50-01:00,格纹海猪鱼,1,美济礁
5.5,1,GH010056.MP4,00:50-01:00,姬拟唇鱼,2,美济礁
5.5,1,GH010056.MP4,00:50-01:00,杂色尖嘴鱼,1,美济礁
5.5,1,GH010056.MP4,00:50-01:00,尾斑绿鹦嘴鱼,1,美济礁
5.5,1,GH010056.MP4,00:50-01:00,刺尾鱼,4,美济礁
5.5,1,GH010056.MP4,00:50-01:00,模糊,7,美济礁
5.5,1,GH010056.MP4,00:50-01:00,丝蝴蝶鱼,1,美济礁
5.5,1,GH010056.MP4,00:50-01:00,刺尾鱼1,1,美济礁
5.5,1,GH010056.MP4,00:50-01:00,斑点九棘鲈,1,美济礁
5.5,1,GH010056.MP4,00:50-01:00,尾斑棘鳞鱼,1,美济礁
5.5,1,GH010056.MP4,01:00-01:10,栉齿刺尾鱼,5,美济礁
5.5,1,GH010056.MP4,01:00-01:10,刺尾鱼1,2,美济礁
5.5,1,GH010056.MP4,01:00-01:10,长吻镊口鱼,1,美济礁
5.5,1,GH010056.MP4,01:00-01:10,多鳞霞蝶鱼,2,美济礁
5.5,1,GH010056.MP4,01:00-01:10,小鼻绿鹦嘴鱼,1,美济礁
5.5,1,GH010056.MP4,01:00-01:10,黑带光鳃鱼,1,美济礁
5.5,1,GH010056.MP4,01:00-01:10,双斑光鳃鱼,1,美济礁
5.5,1,GH010056.MP4,01:00-01:10,黄尾刺尾鱼,1,美济礁
5.5,1,GH010056.MP4,01:00-01:10,镰鱼,1,美济礁
5.5,1,GH010056.MP4,01:00-01:10,丝蝴蝶鱼,1,美济礁
5.5,1,GH010056.MP4,01:00-01:10,日本刺尾鱼,2,美济礁
5.5,1,GH010056.MP4,01:00-01:10,金口马夫鱼,2,美济礁
5.5,1,GH010056.MP4,01:00-01:10,金带齿颌鲷,3,美济礁
5.5,1,GH010056.MP4,01:00-01:10,黑边角鳞鲀,1,美济礁
5.5,1,GH010056.MP4,01:00-01:10,雀鲷1,6,美济礁
5.5,1,GH010056.MP4,01:00-01:10,巴都盔鱼,1,美济礁
5.5,1,GH010056.MP4,01:10-01:20,绿唇鹦嘴鱼,1,美济礁
5.5,1,GH010056.MP4,01:10-01:20,黄尾刺尾鱼,3,美济礁
5.5,1,GH010056.MP4,01:10-01:20,四线笛鲷,3,美济礁
5.5,1,GH010056.MP4,01:10-01:20,模糊,12,美济礁
5.5,1,GH010056.MP4,01:10-01:20,尾斑绿鹦嘴鱼,8,美济礁
5.5,1,GH010056.MP4,01:10-01:20,格纹海猪鱼,1,美济礁
5.5,1,GH010056.MP4,01:10-01:20,栉齿刺尾鱼,5,美济礁
5.5,1,GH010056.MP4,01:10-01:20,日本刺尾鱼,2,美济礁
5.5,1,GH010056.MP4,01:10-01:20,黑边角鳞鲀,2,美济礁
5.5,1,GH010056.MP4,01:10-01:20,多鳞霞蝶鱼,2,美济礁
5.5,1,GH010056.MP4,01:10-01:20,尾斑棘鳞鱼,1,美济礁
5.5,1,GH010056.MP4,01:10-01:20,金带齿颌鲷,1,美济礁
5.5,1,GH010056.MP4,01:10-01:20,粗唇副绯鲤,1,美济礁
5.5,1,GH010056.MP4,01:10-01:20,隆背笛鲷,1,美济礁
5.5,1,GH010056.MP4,01:10-01:20,刺鹦嘴鱼,1,美济礁
5.5,1,GH010056.MP4,01:10-01:20,雀鲷1,5,美济礁
5.5,1,GH010056.MP4,01:20-01:30,丝蝴蝶鱼,1,美济礁
5.5,1,GH010056.MP4,01:20-01:30,日本刺尾鱼,2,美济礁
5.5,1,GH010056.MP4,01:20-01:30,栉齿刺尾鱼,2,美济礁
5.5,1,GH010056.MP4,01:20-01:30,尾斑棘鳞鱼,1,美济礁
